+2.8540 +1.6096 +6.4121
+0.8223 -2.3275 -5.9885
+1.3224 -2.2952 +0.6971
-2.1221 +2.1748 +0.6372
+0.4402 +0.3779 +0.3795
+1.1906 +2.0719 -4.4107
+2.6806 -2.6123 +0.5535
-2.7588 -2.5346 +1.2449
+2.8680 +0.2045 +8.7152
-0.7466 +0.6556 -0.3492
-2.2724 -0.6673 +3.6845
-1.2236 +1.0490 -0.7070
-2.0606 +2.8383 -3.5811
-2.7531 -2.3825 +1.1379
-2.0084 +2.9389 -4.3455
-1.4501 +1.1218 +2.4647
+1.0685 -0.7289 -1.0330
-1.2119 +1.4718 -0.9761
-2.5079 -2.8683 +0.2177
-0.5660 -1.0607 -0.3581
-2.5756 -2.4822 +2.2247
+0.0043 +2.7306 -7.3026
+1.1978 -1.9204 -0.6826
-0.8514 +1.0864 +0.5821
-2.5354 -1.8200 +4.2381
-2.5824 -0.1743 +5.4965
+0.2719 +2.1780 -3.2954
-2.8087 -2.1712 +3.2425
-1.3362 -0.5155 +1.0678
-1.1744 +2.9432 -6.4582
-0.8757 +2.4462 -5.7799
+2.9609 -1.2483 +6.0727
-2.0726 +2.1174 -0.0782
-2.9124 -2.2471 +4.4828
-1.8237 -2.8617 -5.2058
+0.8134 -2.9010 -7.1105
-1.3594 +0.3413 +3.1455
+1.0311 -2.2685 -4.1099
+0.2341 +1.2569 -1.6231
-2.7232 -0.2208 +6.6646
-0.7795 -2.5669 -6.5495
+0.4870 -2.5365 -6.3018
+1.1079 +0.0190 -1.2742
+2.1849 -0.1308 +4.9360
+2.1154 -0.8540 +5.5609
-0.1337 +0.6125 -0.2514
+1.1472 -1.1676 -0.0089
-2.7066 +1.1940 +5.2200
+1.5547 +2.2728 -2.1034
+0.6455 +1.7872 -3.0980
-1.9071 -0.9413 +4.6105
-0.6063 -0.9858 -0.1253
-1.0374 +0.8579 +0.9269
+2.0075 +0.1551 +4.3807
+1.3768 +0.5524 +1.1957
+1.2325 +0.5979 -1.3910
-2.1723 +2.1647 -0.4210
-1.9912 -1.3481 +2.8543
+0.2071 +1.0672 -3.0296
+2.5710 -2.1217 +2.5538
-2.7078 +0.6786 +7.3024
+0.4412 +1.3761 -1.1166
-1.9039 +1.7003 +0.9235
-2.6150 -2.2248 +2.1368
-1.9328 -2.4725 -2.7464
-2.7408 +0.8871 +7.8889
+2.8629 -0.4806 +6.5894
-2.0905 -1.2264 +1.7206
-1.5336 +1.2933 -0.3079
+0.7313 +0.6680 -0.8297
+2.9079 -1.3445 +7.3337
+0.7569 -0.6235 -0.0941
+1.4235 -0.8316 +2.1705
+1.9726 -1.3401 +0.7822
+1.1537 -1.7392 -2.1562
+1.5654 +0.1114 +1.6275
-1.5789 +1.4550 +0.4170
-2.3007 +1.2782 +3.8491
+1.5915 +0.2239 +2.6916
+0.1993 +1.5553 -3.0583
+0.3972 -2.5522 -5.1055
-2.5571 +2.7361 -1.2953
-0.0404 +0.9856 -0.1749
-0.8122 -0.8549 +1.6180
+1.1099 -1.1353 +1.2673
-2.3922 -1.0163 +3.3819
-2.2892 +2.8560 -1.1720
+2.0947 +0.8199 +3.5247
-2.5658 -0.3708 +7.1209
+2.3657 +0.6955 +5.2232
-0.6437 -0.7626 -0.1771
-1.9436 -2.9817 -5.0311
+0.2316 +1.0018 -0.4374
-1.7586 +0.5165 +3.6743
-0.5516 -2.3090 -5.9731
+0.1945 +1.9775 -5.5715
+0.6171 -0.6226 -0.4812
-2.8594 -1.4645 +4.6649
+0.6277 +1.1206 -1.8326
-1.0298 -1.7890 -1.0097
+1.6193 -2.4545 -2.8301
-0.5032 +0.6947 -1.0379
+0.0425 -2.6718 -7.8105
-1.7525 -1.9587 -1.3684
+0.0697 -1.7659 -3.6096
+1.4971 -2.4881 -4.2219
-0.6309 +2.2957 -4.8060
+2.7089 -1.1291 +6.9585
-1.7680 -2.8766 -5.4284
+1.1952 -2.5646 -7.0208
+2.9836 -1.1995 +7.4505
+2.7760 +1.3423 +5.6736
-0.5254 -1.0707 -1.4286
+1.0260 +2.5834 -4.8604
-1.3976 +0.8707 -0.7629
-0.3966 -2.7684 -8.6922
-2.6933 -2.7269 -1.0517
-2.7226 -1.1579 +7.5767
+1.7852 +2.6630 -4.8958
-0.5343 +1.6518 -2.9260
+2.3240 -1.4610 +3.6249
+0.7649 +2.7227 -6.7958
+0.4547 +1.3364 -3.8356
-2.2904 -0.5574 +4.9646
-0.8581 +1.6839 -2.6851
-2.1760 +1.6003 +2.4822
+0.2902 +0.8421 +0.1832
+2.5914 +1.6017 +4.2839
+0.2199 -1.3599 -2.5780
-0.6578 -1.6064 -4.6576
-1.4446 +0.8911 +1.4488
-0.7188 +2.8301 -7.0227
-1.6488 +1.2523 +1.3585
-1.3778 +2.2630 -4.9098
+0.0697 +2.3273 -6.2113
+2.3328 +2.9647 -5.1410
+1.5854 +0.7691 +1.9621
-0.0970 +2.2530 -5.9157
-0.0714 +2.6702 -6.9027
+1.4891 +0.3776 +1.3908
-1.4058 -1.0248 -0.5629
-2.0682 +1.6081 +0.2556
+1.0061 +1.4599 -0.5782
-0.1962 +2.7372 -6.9319
-2.0362 -1.0989 +2.4217
-0.2699 -2.7499 -9.0173
+1.3233 -1.3070 -0.9273
-1.6107 +0.7340 +2.3745
+2.1222 -2.8158 -3.9770
+0.1350 -0.3423 -1.0798
+2.9029 -0.8459 +8.5074
-2.3981 +2.8462 -2.2013
-0.2370 -0.1009 -0.9430
+0.1620 -1.4780 -3.7974
+0.8932 +1.3107 +0.5430
+0.6410 +0.5277 +0.6489
-0.4723 +0.9100 -1.5815
-2.5738 -0.8099 +6.1082
-2.8742 +0.4446 +7.7051
+2.6555 +2.5910 -1.2011
+1.2807 +0.1848 +1.4592
+1.6761 -1.5993 -0.2729
-1.2621 -0.9480 +0.8053
-0.3102 +2.2983 -6.1905
+1.7855 +0.0879 +3.4273
+0.1121 -1.9363 -3.6310
-0.7816 +1.1144 -0.0671
+2.2952 +0.6446 +4.1685
+1.2720 +1.7503 -0.1929
+0.9960 +1.9993 -3.2118
+1.0945 +2.2218 -1.5897
+2.2531 +2.5083 -0.9511
+1.5054 -2.9367 -6.3388
+0.3219 -2.4324 -6.5719
+2.1616 -0.1990 +5.6678
-2.9195 -0.8743 +9.5917
+1.8726 +1.8402 +0.6480
+2.5521 +0.7538 +5.6892
+1.3092 -2.4075 -3.9911
-1.1718 -2.3353 -2.6279
+0.5857 -0.2888 -0.1311
-1.8351 +1.2131 +1.9527
+1.9872 -1.9998 -0.5923
+2.1652 -1.2344 +3.7777
+1.9085 +0.7500 +3.4464
+0.0979 -0.3588 +0.2428
+2.2277 +0.5440 +4.9145
+1.7666 +2.7818 -4.9038
-1.9507 -1.4853 +1.9757
+0.8239 -1.9117 -3.2613
-2.1094 +2.6713 -4.2832
+2.3432 +2.2846 +1.0781
-1.4722 +0.1522 +1.2111
-0.0743 -2.7819 -6.8736
-2.7957 -2.0598 +3.8984
-0.5985 -1.9734 -2.8095
-2.7317 -0.4639 +7.0952
+1.6197 -2.8067 -7.2665
+0.6620 -0.9270 -0.6415
+2.8325 +1.4401 +4.4241
+2.3191 +1.6794 +3.6161
+0.8432 -2.6166 -5.6110
-0.4480 -2.6408 -8.6800
+2.6601 +0.6515 +7.2351
-1.9115 -1.4487 +1.4467
-0.9456 +0.8632 -2.3345
-1.2971 +2.6637 -6.1371
-1.3289 +2.1806 -3.5907
+0.2809 -2.2963 -4.8767
-0.9047 -1.1619 -0.4640
+2.9489 -0.4871 +6.4172
+0.7927 -0.9102 +0.6882
+2.0575 -0.0618 +3.5071
+0.1200 +2.2152 -4.5304
-1.7091 -0.4840 +1.8485
+1.0954 +0.7109 +1.4142
+1.0555 +2.7819 -6.6868
-1.4397 -1.2802 -0.6830
+2.0689 -0.1697 +3.0252
-2.9631 +2.3757 +3.7474
+2.3325 -0.6975 +5.4255
-0.6755 +2.7931 -7.8491
-0.9873 -2.2593 -3.5887
+1.0472 -1.4321 +0.4208
-1.9773 +1.0724 +2.5774
-2.5471 +2.9508 -3.5519
-1.5984 -0.8133 +3.0921
+2.6128 +0.7247 +5.7461
-2.9424 +2.5463 +1.9669
-1.0289 -2.1580 -5.0832
-1.4678 +0.3607 +2.5389
+1.5687 +0.2549 +2.7000
-0.0962 +1.5349 -2.9998
+2.5862 -0.0598 +6.9855
-2.4231 -2.1635 +0.8007
+2.5984 +2.6275 -0.8122
+1.3873 +0.6478 -0.1365
+2.2527 +1.7160 +3.0576
+1.3480 +0.2962 +1.8681
+1.3421 -0.8622 +2.7195
+2.1387 +1.8211 +2.4493
+0.2821 -2.6311 -7.2532
-0.5695 -0.1783 +0.9231
-1.9493 +0.5735 +2.6191
-2.7956 -1.2755 +6.3130
-2.1031 +0.3085 +5.9932
-2.1858 -1.9073 +1.3933
+2.7306 -1.4430 +5.8302
+0.1310 -1.6010 -3.5141
-2.8531 +1.2973 +6.2128
-0.8073 -0.1702 +0.4306
-2.9122 -1.8880 +5.4762
+0.3348 +1.0626 -1.8694
+0.8672 +2.6853 -7.1450
-0.8262 +2.1723 -2.1409
+1.5053 +1.1886 +2.5746
+2.0627 +2.3462 -0.2653
+1.1825 -2.6255 -5.9534
-1.8611 +0.3801 +2.6215
+0.3301 +2.8162 -8.0679
+0.3943 +1.8632 -1.9439
+0.7868 -2.4548 -4.5536
-0.8463 -0.1531 +1.4829
-2.1159 -0.2046 +5.0334
+0.5258 +1.7839 -1.6820
+0.9503 +2.1039 -3.7146
+2.1594 -2.6134 -1.4984
+2.5632 -0.4321 +4.8862
+0.7628 -1.2949 -2.2492
-1.2443 -0.0423 +1.1490
+2.6650 -0.3991 +7.5674
+2.7723 +2.6333 +0.3964
+1.6855 -0.4849 +3.3640
-0.6711 +1.6797 -1.7163
-0.5830 -2.5899 -5.5176
+2.2071 -1.1464 +3.1705
+1.0158 +1.6257 -0.7146
+1.1633 +2.8216 -6.8399
+0.0558 +2.6168 -6.4437
-2.7231 -0.2567 +4.9953
+0.2238 +0.5449 +0.3490
-1.6416 +1.8601 -0.7632
+2.3732 +2.6878 -0.8680
-0.7945 +2.9586 -8.2076
-0.6950 -1.4639 -0.9629
+1.2648 -2.8142 -5.5746
-1.7936 -2.2095 -2.3463
-1.0704 +2.3662 -4.6741
-2.2022 +2.8478 -5.4669
+1.5359 +1.9325 -1.2479
-0.1557 +2.6116 -7.0163
+0.6241 +2.4172 -4.2635
-1.0237 +2.7614 -6.2745
+2.8794 -0.5757 +7.6433
-2.0220 +2.8455 -5.2906
-1.5536 +1.7984 -0.1233
+2.6517 -2.8573 -1.4641
+1.3580 -2.6201 -5.0447
+0.1428 +2.1343 -4.7678
-2.5154 -1.7282 +2.7379
+1.7068 +1.2224 +1.8019
+1.5666 +0.0947 +3.6361
-1.3580 -0.9500 +0.2701
+1.3072 +2.9288 -6.7422
-1.1451 -1.6075 -0.8187
-1.0682 -2.5632 -5.8185
-1.9469 +1.9532 +1.0078
-2.3262 -2.0573 +1.8075
+2.0391 -1.5658 +1.8526
+2.6692 -1.2214 +5.5120
-1.9092 -0.5756 +2.6994
-2.9596 -0.4620 +7.5195
+0.2780 +2.8657 -7.4504
+1.3172 -0.6850 +0.9635
-0.7737 -0.5021 +0.9546
-1.6142 -1.9715 -2.4457
-1.9379 +1.7398 +0.2475
+2.9570 +0.0701 +10.5654
-1.2948 +0.5508 +2.4826
-2.0083 +0.3900 +4.0402
-1.1005 +1.5849 -0.2649
+2.8301 +2.9026 +0.1449
-2.6184 -1.7970 +4.6556
-1.5353 +2.7703 -5.6617
+1.4835 -2.0173 -4.0067
-2.8402 -0.9385 +6.7907
-1.4663 +2.0357 -1.9970
+2.6783 -1.4263 +5.0621
+1.8194 -1.1131 +3.2446
-0.4475 -2.9974 -9.4274
+0.8519 -2.6264 -5.9375
-0.0463 -2.0747 -5.4815
+2.1540 -1.8264 +2.3368
-0.2391 +0.2759 -1.1709
-0.7437 -2.1904 -2.7981
-1.7673 +0.1650 +3.8518
-2.4887 +2.2582 -0.2416
+1.9245 -2.4343 -1.5313
-2.5258 -0.1516 +8.1543
-2.7876 +2.9572 -1.1363
-2.4055 +0.1672 +6.5878
+0.0334 +0.4439 -0.1855
-0.6735 +0.2040 +0.8118
-0.5164 -2.4808 -5.0120
-2.2986 +2.5663 +0.3827
-0.5512 +1.1183 +1.6304
+2.0865 -2.3017 -2.1750
-2.1943 +0.9065 +3.1392
-1.2214 -0.0843 +1.3481
-0.3955 -0.9804 -0.4290
+1.5124 +1.4946 -0.5347
-1.9617 -0.2994 +5.1453
+2.3337 +2.6714 -2.8153
-0.6494 +2.0367 -5.3612
-0.9263 -2.1569 -3.5061
+1.4211 -0.2174 +0.2023
-2.7936 -0.1306 +8.2568
-1.4987 -0.4355 +1.9921
-1.0047 +1.2869 -2.3156
-2.3335 +0.2703 +4.8007
-0.7448 -0.2713 +0.8722
+0.8976 +0.0301 +1.8548
+0.2888 +1.2614 -0.6329
-0.7585 +1.3809 -1.8141
+1.1117 -1.0941 +0.0076
+0.8326 -0.2602 -0.3696
-0.8450 +1.0386 +1.6451
-1.9745 -2.0062 -0.5180
-1.1141 +2.2400 -2.9446
-1.6975 -0.0343 +3.9435
+2.6342 -2.7600 -1.5713
+0.6188 +1.1323 -0.3001
-1.7183 +2.8298 -4.0915
-1.5862 +0.0745 +3.9304
+0.3216 +0.0174 +0.8848
+1.8618 +0.6178 +4.9571
-0.1295 -0.9163 +0.3808
+2.1596 -0.4654 +3.8878
-2.5900 -2.0197 +3.2317
+1.2860 -1.4928 -1.6860
+0.1853 +2.2223 -6.8603
-2.5099 -2.0448 +3.9772
+2.7801 +2.5367 +1.5154
+2.6354 -1.0361 +5.6049
-1.0075 -0.6442 +0.8875
+2.4137 -2.1510 +2.0157
+0.1146 -1.4182 -3.4327
-1.3733 -2.5610 -3.5032
-0.6351 -2.6564 -6.3580
-0.2437 +1.2456 -1.0246
-1.2678 -0.9544 +1.6290
-2.5286 +2.6957 -0.5853
-2.5585 +1.6153 +3.2523
+0.9646 -1.9553 -3.8247
-2.3740 -1.4722 +4.9818
-1.6441 -0.3018 +3.0033
-0.9891 -2.0099 -3.4447
+0.9391 -2.6420 -6.7443
-1.5048 +1.6249 +0.2388
+2.2937 +1.7640 +3.6330
+1.4079 -2.1021 -1.7111
+2.0331 -2.6509 -2.9436
-1.0584 +0.5526 +0.5103
+1.9849 +2.0308 +2.0468
-1.7276 -2.7309 -7.1694
-1.5390 +0.2254 +1.7050
+2.5707 +1.6799 +3.4715
-0.5465 +2.3359 -6.1983
-1.1015 -0.5937 +0.9765
+2.5926 -2.6932 +0.8786
-1.7133 +2.3003 -2.0724
+0.7107 -0.6605 -1.5167
+0.7400 -1.6316 -3.5353
-0.5579 -2.1854 -4.6662
-1.2483 +2.3646 -3.3462
-0.1424 +2.8237 -7.0895
+0.6679 +1.4017 -2.3359
-1.7543 +2.5214 -2.6545
-2.0846 +1.3480 +1.9126
+1.2401 -2.5565 -7.0218
+0.5467 +0.6165 +0.3924
+2.0682 +0.3387 +3.9307
+2.3975 +1.6802 +4.0526
-2.7494 +1.0421 +5.1733
+0.2353 +0.0411 +0.2945
+2.0274 -0.3990 +4.0397
+0.2546 +2.3835 -6.2484
-1.0249 +2.2136 -5.2237
-2.9941 -1.7413 +6.4742
+1.6662 +0.2183 +2.6119
+0.0404 +1.5336 -0.8663
-1.9921 -0.1772 +3.0186
-1.2581 +2.0423 -1.6322
-1.7960 -2.9813 -7.8000
+0.7860 -2.3786 -4.0308
-1.8382 +0.0090 +2.6512
-0.8453 +0.6191 +0.5071
+1.6570 +2.8509 -4.9738
+0.6236 -1.0681 -0.4144
-1.3722 -0.2413 +0.8342
+1.2451 +1.4562 +0.0382
-1.3246 -2.6443 -4.7283
+2.4974 +0.5048 +6.0166
-2.1298 -0.3003 +4.7017
-2.6972 -0.6424 +5.9140
-0.4287 -1.3283 -1.7023
+0.1321 -2.2184 -4.9143
-2.8883 +2.7510 -0.7276
+0.7449 +1.8998 -3.5434
+0.0603 +0.4085 +0.5281
-2.3794 +0.2986 +5.4474
+0.9104 +2.2816 -4.3427
-0.5003 -1.2329 -2.5152
-1.5818 +2.0239 -0.7363
+1.2801 +2.5558 -5.5321
-0.3544 +0.4801 -0.4506
-1.8563 -0.2551 +2.1263
+0.8567 -0.4021 +0.9167
+1.2043 +1.8692 -2.2365
+1.6556 +2.7413 -5.9002
-2.7649 -1.7606 +5.3705
+1.2949 -2.7022 -5.6009
-0.3666 +0.7180 -0.6379
+2.7996 +2.2426 +3.8339
+0.9420 +1.0932 -0.7458
+2.2785 -2.1910 -0.3703
+0.6140 -2.3238 -3.0089
+0.2304 -2.6426 -6.8305
+0.7949 +2.2545 -3.3142
+0.9162 +1.4741 -0.4989
+0.2554 -0.6774 -1.9428
-0.2154 -0.0929 -0.2269
-2.3149 -1.4530 +3.2929
+0.3367 +0.6682 -0.9332
+0.2367 +2.4494 -5.6842
-1.2153 +1.8063 -0.6214
-0.7188 +1.9238 -3.7424
+2.6987 -1.0972 +6.0412
+0.2656 -0.0602 -0.0442
-2.2346 -2.9948 -3.9207
-2.3972 +1.5382 +2.8480
-2.6946 -1.8964 +4.3903
-1.2512 -1.8238 -3.1873
+2.7541 -0.0766 +6.6887
-0.4789 -1.6013 -3.5224
+0.2234 +1.2007 -1.2029
-2.8777 +0.3994 +8.9104
+1.9632 -2.1989 -0.0358
+0.7664 +0.7923 +1.0979
-2.0092 -1.2150 +1.3114
-1.8576 +1.8228 +0.0729
+1.2496 +1.1000 +1.2027
